CustomerID,Recency,Frequency,Monetary,AvgTicket
12681.0,5,22,12096.86,549.8572727272727
12682.0,0,29,9844.15,339.45344827586206
12684.0,15,5,1855.83,371.166
12685.0,19,6,2561.4,426.90000000000003
12691.0,19,5,927.8,185.56
12704.0,13,7,1557.1299999999999,222.44714285714284
12705.0,6,8,6353.37,794.17125
12708.0,20,10,2379.11,237.911
12709.0,6,15,8159.48,543.9653333333333
12712.0,19,13,3903.13,300.2407692307692
12714.0,0,5,4289.7,857.9399999999999
12720.0,6,24,4724.14,196.83916666666667
12721.0,22,6,2324.84,387.47333333333336
12726.0,19,7,2344.38,334.9114285714286
12727.0,1,7,3431.34,490.1914285714286
12731.0,14,12,14013.449999999999,1167.7875
12747.0,13,10,3498.56,349.856
12748.0,0,194,27394.46,141.20855670103091
12749.0,13,4,3277.82,819.455
12753.0,13,6,15760.63,2626.7716666666665
12757.0,6,8,4017.9900000000002,502.24875000000003
12775.0,8,5,1264.09,252.81799999999998
12779.0,28,8,3972.24,496.53
12826.0,20,6,1323.0,220.5
12839.0,2,13,4839.03,372.2330769230769
12841.0,5,23,3777.05,164.2195652173913
12856.0,9,5,1963.95,392.79
12867.0,17,7,4036.04,576.5771428571428
12877.0,15,11,1421.72,129.24727272727273
12901.0,1,17,3342.12,196.59529411764706
12906.0,2,5,2424.13,484.826
12909.0,30,5,1682.6,336.52
12910.0,14,8,3075.04,384.38
12913.0,6,4,1525.53,381.3825
12919.0,7,5,1047.29,209.458
12921.0,0,37,16587.09,448.29972972972973
12928.0,26,5,2028.14,405.62800000000004
12931.0,21,7,1160.72,165.81714285714287
12935.0,17,5,1816.92,363.384
12936.0,8,4,1063.51,265.8775
12937.0,6,4,1504.27,376.0675
12948.0,7,7,2064.95,294.99285714285713
12949.0,21,8,4167.22,520.9025
12955.0,7,9,3941.2999999999997,437.9222222222222
12957.0,0,8,3982.59,497.82375
12963.0,1,7,1591.98,227.4257142857143
12971.0,1,83,9533.59,114.86253012048194
12989.0,12,10,2999.38,299.938
12997.0,13,4,1141.77,285.4425
13001.0,13,12,6792.49,566.0408333333334
13004.0,2,18,5612.95,311.8305555555555
13012.0,0,8,1661.8400000000001,207.73000000000002
13013.0,12,12,4515.84,376.32
13014.0,1,10,3466.2799999999997,346.628
13018.0,7,28,7230.72,258.24
13021.0,16,8,2310.9500000000003,288.86875000000003
13047.0,22,10,3237.54,323.754
13048.0,5,4,1833.93,458.4825
13050.0,5,17,5774.11,339.6535294117647
13064.0,3,4,1099.1200000000001,274.78000000000003
13069.0,5,23,3738.55,162.54565217391306
13078.0,1,25,10808.42,432.3368
13081.0,2,11,27777.04,2525.185454545455
13089.0,2,88,48762.28,554.1168181818182
13090.0,10,12,4455.13,371.2608333333333
13094.0,12,12,1622.0400000000002,135.17000000000002
13097.0,23,10,5722.27,572.2270000000001
13098.0,0,25,23175.06,927.0024000000001
13102.0,14,22,5664.2,257.46363636363634
13110.0,22,7,1453.93,207.70428571428573
13113.0,5,23,6641.96,288.7808695652174
13115.0,2,4,2210.32,552.58
13117.0,12,8,918.84,114.855
13118.0,10,5,1172.81,234.56199999999998
13137.0,1,8,3645.91,455.73875
13138.0,13,6,962.39,160.39833333333334
13139.0,7,7,5064.94,723.5628571428571
13148.0,20,12,3580.31,298.3591666666667
13149.0,5,4,1630.46,407.615
13155.0,24,4,971.34,242.835
13168.0,27,4,1319.19,329.7975
13178.0,17,11,5725.47,520.4972727272727
13183.0,28,8,3528.7200000000003,441.09000000000003
13184.0,5,10,1644.19,164.419
13196.0,2,4,1723.93,430.9825
13198.0,1,6,3287.02,547.8366666666667
13199.0,5,31,5255.26,169.52451612903226
13200.0,10,4,867.21,216.8025
13209.0,21,8,5824.59,728.07375
13230.0,19,13,2283.1,175.62307692307692
13232.0,3,7,1272.46,181.78
13246.0,9,6,1987.3,331.21666666666664
13263.0,2,32,7014.67,219.2084375
13266.0,2,12,3506.44,292.2033333333333
13267.0,8,18,4220.29,234.46055555555554
13268.0,8,11,3080.66,280.06
13269.0,2,14,4971.13,355.0807142857143
13285.0,14,4,2658.27,664.5675
13305.0,12,9,1787.7,198.63333333333333
13313.0,13,5,1555.32,311.06399999999996
13316.0,28,4,4063.73,1015.9325
13319.0,8,25,10400.85,416.034
13324.0,27,10,5014.41,501.441
13327.0,29,8,3627.77,453.47125
13362.0,0,4,3086.18,771.545
13381.0,22,6,3639.31,606.5516666666666
13384.0,21,7,3686.35,526.6214285714285
13408.0,2,58,24420.81,421.0484482758621
13410.0,15,5,1003.06,200.612
13418.0,2,18,5838.36,324.3533333333333
13426.0,1,9,3349.54,372.1711111111111
13429.0,1,4,997.68,249.42
13435.0,15,6,3315.75,552.625
13437.0,5,7,3190.61,455.8014285714286
13448.0,7,6,3519.06,586.51
13450.0,17,6,1940.04,323.34
13451.0,17,5,2974.95,594.99
13456.0,8,5,1302.8200000000002,260.564
13458.0,14,13,9057.49,696.73
13468.0,9,35,5407.08,154.488
13477.0,28,6,1440.18,240.03
13488.0,8,13,8587.36,660.5661538461538
13495.0,26,4,1732.23,433.0575
13499.0,8,5,1038.63,207.72600000000003
13523.0,24,5,3452.43,690.486
13527.0,24,7,2236.0,319.42857142857144
13534.0,23,24,5512.88,229.70333333333335
13536.0,0,5,2438.87,487.774
13549.0,16,7,918.2,131.17142857142858
13571.0,3,12,2058.91,171.57583333333332
13576.0,1,18,3749.92,208.32888888888888
13577.0,16,4,1687.6000000000001,421.90000000000003
13588.0,6,9,2428.7,269.85555555555555
13590.0,2,6,1720.32,286.71999999999997
13599.0,1,19,4709.58,247.87263157894736
13610.0,3,7,1105.7,157.95714285714286
13614.0,15,4,1404.64,351.16
13629.0,14,11,5715.36,519.5781818181817
13632.0,15,5,2120.43,424.08599999999996
13634.0,24,5,1574.35,314.87
13636.0,27,5,918.1899999999999,183.63799999999998
13644.0,7,4,2516.79,629.1975
13647.0,0,4,1470.6200000000001,367.65500000000003
13650.0,7,6,1836.34,306.0566666666667
13658.0,0,5,2472.17,494.434
13668.0,1,20,5776.5,288.825
13694.0,16,44,33146.14,753.3213636363636
13695.0,22,15,2444.13,162.942
13700.0,17,10,2264.83,226.483
13704.0,13,8,2115.42,264.4275
13709.0,27,11,5719.46,519.9509090909091
13717.0,23,6,1314.35,219.0583333333333
13719.0,6,5,1016.6800000000001,203.336
13728.0,27,6,1016.14,169.35666666666665
13735.0,15,4,2820.44,705.11
13742.0,7,12,2996.58,249.715
13755.0,0,8,1906.74,238.3425
13756.0,13,12,3773.1200000000003,314.4266666666667
13758.0,2,7,3079.4,439.9142857142857
13767.0,16,36,14503.980000000001,402.8883333333334
13769.0,28,9,2410.79,267.86555555555555
13777.0,15,25,8751.46,350.05839999999995
13782.0,3,6,912.0,152.0
13784.0,0,8,1935.75,241.96875
13798.0,2,52,26044.97,500.8648076923077
13804.0,21,7,2601.89,371.6985714285714
13813.0,30,4,1168.8600000000001,292.21500000000003
13815.0,13,4,3487.08,871.77
13824.0,23,5,1491.44,298.288
13831.0,7,6,1876.59,312.765
13854.0,15,23,6367.88,276.86434782608694
13860.0,5,4,926.45,231.6125
13862.0,9,8,2209.36,276.17
13870.0,31,7,1968.79,281.2557142857143
13871.0,13,13,6403.25,492.5576923076923
13880.0,12,13,3185.87,245.06692307692308
13881.0,2,18,9842.54,546.8077777777778
13882.0,2,4,879.08,219.77
13883.0,1,5,2640.58,528.116
13890.0,13,7,1367.6100000000001,195.37285714285716
13895.0,19,4,2593.07,648.2675
13924.0,8,5,1492.23,298.446
13940.0,8,4,839.14,209.785
13941.0,12,5,2449.2400000000002,489.84800000000007
13949.0,15,5,1894.77,378.954
13969.0,7,16,7398.88,462.43
13971.0,9,8,2746.5,343.3125
13975.0,22,6,2515.06,419.1766666666667
13982.0,30,4,1871.81,467.9525
13983.0,20,10,1728.87,172.887
13985.0,5,14,6880.67,491.4764285714286
13988.0,10,6,4002.42,667.07
13991.0,3,6,851.79,141.965
13994.0,30,5,2197.04,439.408
13995.0,6,5,1393.69,278.738
13999.0,1,12,3899.53,324.96083333333337
14005.0,0,5,2769.36,553.8720000000001
14030.0,9,8,1783.44,222.93
14031.0,12,16,10580.06,661.25375
14032.0,7,10,2792.47,279.24699999999996
14035.0,19,5,1413.02,282.604
14040.0,31,12,3614.92,301.24333333333334
14049.0,7,4,5506.18,1376.545
14051.0,8,21,11367.79,541.3233333333334
14056.0,6,22,7785.23,353.8740909090909
14057.0,14,16,5829.64,364.3525
14060.0,13,18,5346.14,297.0077777777778
14062.0,0,10,6863.650000000001,686.365
14064.0,20,5,1042.7,208.54000000000002
14071.0,10,6,1247.05,207.84166666666667
14085.0,0,15,3752.58,250.172
14088.0,1,13,40001.19,3077.0146153846154
14092.0,14,12,3709.85,309.15416666666664
14096.0,2,16,40531.54,2533.22125
14099.0,7,11,3078.7,279.8818181818182
14102.0,2,4,1241.78,310.445
14110.0,27,10,4706.83,470.683
14112.0,13,7,2915.15,416.45
14116.0,10,5,1382.74,276.548
14129.0,8,4,971.28,242.82
14132.0,5,10,3250.02,325.002
14135.0,23,13,3797.81,292.1392307692308
14156.0,0,49,46839.24,955.9028571428571
14159.0,10,11,4591.35,417.3954545454546
14178.0,19,6,1177.6,196.26666666666665
14180.0,1,25,4170.67,166.8268
14188.0,21,6,2054.36,342.3933333333334
14189.0,7,14,4292.88,306.63428571428574
14191.0,1,12,4250.72,354.2266666666667
14194.0,9,20,10759.39,537.9694999999999
14209.0,1,6,2033.53,338.9216666666667
14214.0,21,5,954.52,190.904
14215.0,2,6,1766.92,294.4866666666667
14217.0,2,16,1874.6000000000001,117.16250000000001
14226.0,20,4,1872.69,468.1725
14227.0,17,10,3350.96,335.096
14243.0,29,9,2481.35,275.7055555555555
14251.0,1,4,2397.42,599.355
14258.0,0,9,9097.44,1010.8266666666667
14262.0,8,7,2313.53,330.50428571428574
14282.0,10,13,3342.92,257.1476923076923
14285.0,12,4,1893.06,473.265
14290.0,2,5,2274.7000000000003,454.94000000000005
14292.0,30,7,2523.91,360.5585714285714
14297.0,8,4,1305.33,326.3325
14298.0,21,41,45343.88,1105.9482926829269
14299.0,12,8,2935.37,366.92125
14309.0,19,8,1804.26,225.5325
14321.0,1,5,1399.6,279.91999999999996
14329.0,8,7,4874.56,696.3657142857144
14334.0,7,8,2552.21,319.02625
14336.0,7,4,1601.11,400.2775
14360.0,22,4,2009.88,502.47
14367.0,12,15,8412.98,560.8653333333333
14388.0,1,8,3207.08,400.885
14390.0,1,9,4600.54,511.1711111111111
14397.0,2,17,2080.08,122.35764705882353
14401.0,29,12,3523.34,293.6116666666667
14404.0,24,6,1448.3,241.38333333333333
14408.0,1,7,2605.01,372.14428571428573
14415.0,10,12,4803.91,400.3258333333333
14419.0,1,6,1056.8,176.13333333333333
14422.0,8,5,3824.03,764.806
14426.0,14,10,4195.77,419.57700000000006
14428.0,27,4,1017.97,254.4925
14432.0,0,6,2211.27,368.545
14434.0,12,6,1372.8,228.79999999999998
14447.0,9,5,1163.23,232.64600000000002
14449.0,9,4,894.52,223.63
14456.0,13,8,2608.97,326.12125
14466.0,20,7,2272.4,324.62857142857143
14477.0,10,4,1309.6,327.4
14482.0,9,6,1904.5,317.4166666666667
14487.0,17,6,1128.05,188.00833333333333
14493.0,7,4,1867.54,466.885
14502.0,10,11,2407.4,218.85454545454547
14503.0,1,4,2740.4900000000002,685.1225000000001
14505.0,8,8,5808.32,726.04
14506.0,8,5,2010.03,402.006
14507.0,31,5,1128.6299999999999,225.72599999999997
14511.0,2,5,1289.81,257.962
14515.0,8,6,2082.14,347.0233333333333
14522.0,15,4,974.54,243.635
14524.0,22,9,1711.31,190.14555555555555
14525.0,10,9,3969.13,441.01444444444445
14527.0,3,53,7484.93,141.22509433962264
14530.0,16,6,2777.21,462.86833333333334
14533.0,15,7,1717.16,245.30857142857144
14534.0,8,17,4232.86,248.99176470588233
14543.0,19,16,2592.13,162.008125
14546.0,31,4,2075.58,518.895
14547.0,3,6,3390.11,565.0183333333333
14554.0,1,4,2354.08,588.52
14560.0,7,20,2096.17,104.80850000000001
14562.0,2,16,4671.16,291.9475
14572.0,31,6,2653.89,442.315
14577.0,3,4,859.71,214.9275
14587.0,9,9,1591.61,176.84555555555553
14591.0,6,4,1355.97,338.9925
14595.0,10,6,1740.6,290.09999999999997
14606.0,0,88,11068.75,125.78125
14607.0,6,11,7344.54,667.6854545454545
14621.0,21,4,1434.65,358.6625
14623.0,23,5,886.85,177.37
14626.0,14,4,2751.32,687.83
14640.0,15,6,2091.78,348.63000000000005
14646.0,7,59,114558.04,1941.6616949152542
14653.0,0,6,1541.85,256.97499999999997
14657.0,8,4,848.22,212.055
14659.0,26,8,2380.11,297.51375
14667.0,1,25,9156.74,366.26959999999997
14673.0,0,4,1369.6299999999999,342.40749999999997
14676.0,22,6,2290.7200000000003,381.7866666666667
14680.0,16,16,18430.43,1151.901875
14684.0,16,5,1220.29,244.058
14688.0,30,19,4955.49,260.8152631578947
14691.0,21,5,2114.33,422.866
14698.0,6,4,1093.6,273.4
14701.0,1,9,2126.64,236.29333333333332
14702.0,9,15,2776.11,185.074
14704.0,10,7,1499.28,214.18285714285713
14709.0,6,13,4921.04,378.54153846153844
14711.0,1,11,2212.57,201.14272727272729
14713.0,0,11,2661.8,241.9818181818182
14715.0,15,4,843.28,210.82
14719.0,1,4,1191.15,297.7875
14723.0,1,6,1123.99,187.33166666666668
14732.0,21,7,2212.31,316.0442857142857
14733.0,7,12,9381.91,781.8258333333333
14735.0,2,30,5493.25,183.10833333333332
14739.0,10,6,2597.88,432.98
14741.0,2,6,1306.74,217.79
14744.0,7,7,1084.98,154.99714285714285
14748.0,19,5,1393.69,278.738
14755.0,0,11,4970.33,451.8481818181818
14794.0,0,5,1024.92,204.984
14796.0,13,16,7584.21,474.013125
14808.0,30,7,2248.5,321.2142857142857
14810.0,31,11,2066.37,187.85181818181817
14824.0,1,4,1127.71,281.9275
14825.0,6,11,2125.82,193.25636363636366
14834.0,8,6,1720.3,286.71666666666664
14849.0,12,25,7851.34,314.0536
14859.0,3,4,1336.79,334.1975
14866.0,1,9,4543.150000000001,504.7944444444445
14868.0,12,7,2547.55,363.9357142857143
14878.0,3,9,1485.1200000000001,165.01333333333335
14895.0,20,17,9839.59,578.7994117647058
14898.0,14,6,1068.4,178.0666666666667
14901.0,2,9,1421.29,157.92111111111112
14903.0,12,5,2747.89,549.578
14907.0,19,6,2861.2400000000002,476.8733333333334
14911.0,0,188,112760.64,599.7906382978723
14913.0,26,4,1100.81,275.2025
14936.0,24,8,7692.37,961.54625
14944.0,20,12,5866.35,488.8625
14948.0,14,6,1101.97,183.66166666666666
14961.0,1,9,7044.68,782.7422222222223
14963.0,0,5,1482.14,296.428
15005.0,6,28,6267.79,223.84964285714287
15021.0,17,8,1632.23,204.02875
15023.0,30,10,5763.6,576.36
15024.0,0,10,1660.91,166.091
15027.0,21,4,1066.1499999999999,266.53749999999997
15033.0,16,9,2368.59,263.1766666666667
15034.0,6,8,4188.47,523.55875
15039.0,0,47,18220.02,387.66
15044.0,10,17,7612.42,447.7894117647059
15046.0,0,15,4454.79,296.986
15058.0,16,11,2054.77,186.7972727272727
15059.0,31,9,1279.16,142.1288888888889
15061.0,1,44,20278.5,460.875
15065.0,28,4,2752.53,688.1325
15078.0,2,29,8920.03,307.58724137931034
15089.0,1,6,2403.89,400.6483333333333
15093.0,9,6,4160.7,693.4499999999999
15105.0,9,7,2298.93,328.4185714285714
15106.0,8,5,1391.17,278.23400000000004
15114.0,21,10,2751.44,275.144
15116.0,8,4,1352.75,338.1875
15117.0,5,5,1183.13,236.62600000000003
15125.0,16,15,9603.64,640.2426666666667
15132.0,9,5,977.9300000000001,195.586
15134.0,5,8,1369.75,171.21875
15144.0,15,16,6054.54,378.40875
15150.0,8,10,5243.06,524.306
15152.0,0,13,4742.33,364.7946153846154
15159.0,9,26,16141.0,620.8076923076923
15179.0,9,5,2038.23,407.646
15187.0,6,10,2229.3,222.93
15189.0,1,38,10640.69,280.0181578947369
15194.0,22,14,6590.4800000000005,470.74857142857144
15203.0,16,6,1815.58,302.59666666666664
15214.0,1,7,1527.93,218.2757142857143
15218.0,1,11,4708.47,428.0427272727273
15227.0,27,5,1083.8,216.76
15249.0,22,13,6649.83,511.5253846153846
15251.0,0,10,9152.19,915.219
15253.0,7,5,918.1999999999999,183.64
15270.0,6,7,1436.69,205.24142857142857
15271.0,17,14,2255.19,161.085
15290.0,22,15,6390.51,426.034
15291.0,16,12,4023.3,335.27500000000003
15298.0,1,10,3477.6,347.76
15311.0,1,88,54362.5,617.7556818181819
15351.0,3,7,1959.69,279.9557142857143
15356.0,22,10,2762.43,276.243
15358.0,26,20,7324.42,366.221
15365.0,16,7,2314.32,330.6171428571429
15370.0,31,7,2123.25,303.32142857142856
15373.0,9,10,2017.8700000000001,201.787
15382.0,5,6,5846.15,974.3583333333332
15394.0,0,4,2183.54,545.885
15407.0,24,4,859.01,214.7525
15411.0,17,4,1354.32,338.58
15426.0,10,5,1414.2,282.84000000000003
15434.0,22,4,890.58,222.645
15443.0,3,6,2772.65,462.10833333333335
15453.0,26,6,1251.25,208.54166666666666
15465.0,10,18,4085.22,226.95666666666665
15482.0,6,11,7781.76,707.4327272727273
15493.0,23,5,1977.8600000000001,395.572
15498.0,8,26,12347.41,474.9003846153846
15502.0,6,9,5228.73,580.9699999999999
15511.0,2,5,907.77,181.554
15513.0,24,18,13061.880000000001,725.6600000000001
15514.0,3,11,2643.15,240.28636363636363
15521.0,31,8,2687.35,335.91875
15527.0,9,8,2428.52,303.565
15529.0,13,11,3982.91,362.08272727272725
15530.0,12,4,1496.59,374.1475
15532.0,16,4,1525.24,381.31
15544.0,0,9,3546.71,394.0788888888889
15547.0,31,13,4171.68,320.89846153846156
15555.0,3,16,4624.72,289.045
15563.0,13,4,1380.28,345.07
15570.0,1,11,4032.4900000000002,366.59000000000003
15572.0,16,6,2162.88,360.48
15594.0,6,5,1765.9,353.18
15601.0,2,14,6707.4,479.09999999999997
15602.0,12,8,1117.03,139.62875
15605.0,27,5,1178.28,235.656
15608.0,19,4,1093.68,273.42
15611.0,0,12,1361.65,113.47083333333335
15615.0,1,23,10399.74,452.1626086956522
15628.0,15,8,2667.29,333.41125
15632.0,6,8,3244.44,405.555
15640.0,7,14,10542.22,753.0157142857142
15660.0,16,9,1596.3,177.36666666666667
15671.0,9,7,2075.37,296.4814285714286
15681.0,16,5,1426.16,285.232
15687.0,14,8,2741.51,342.68875
15694.0,16,11,3854.02,350.36545454545455
15696.0,24,8,2676.51,334.56375
15707.0,26,4,944.9,236.225
15708.0,31,7,3363.01,480.43
15712.0,0,5,1072.3600000000001,214.47200000000004
15719.0,23,13,5035.92,387.3784615384615
15722.0,26,5,1991.5600000000002,398.312
15727.0,7,7,4678.96,668.4228571428572
15737.0,5,8,1173.17,146.64625
15738.0,9,16,4778.52,298.6575
15745.0,10,4,1094.59,273.6475
15750.0,5,7,2119.84,302.8342857142857
15752.0,30,7,2596.13,370.8757142857143
15755.0,1,6,2364.25,394.0416666666667
15769.0,21,13,4369.44,336.1107692307692
15785.0,23,5,2249.07,449.814
15796.0,8,7,2263.91,323.4157142857143
15804.0,2,12,3582.16,298.5133333333333
15805.0,14,17,5466.2300000000005,321.5429411764706
15811.0,13,6,2218.62,369.77
15814.0,7,4,1872.9,468.225
15838.0,2,18,14060.380000000001,781.1322222222223
15845.0,8,8,3711.77,463.97125
15858.0,6,5,1438.75,287.75
15860.0,31,8,868.95,108.61875
15861.0,3,7,2966.34,423.7628571428572
15867.0,13,14,3454.66,246.76142857142855
15903.0,0,7,4685.16,669.3085714285714
15906.0,10,7,1550.74,221.53428571428572
15910.0,6,7,1098.02,156.85999999999999
15916.0,7,8,1503.76,187.97
15950.0,22,4,1765.51,441.3775
15953.0,6,8,1658.96,207.37
15955.0,15,14,4416.26,315.44714285714286
15965.0,8,4,845.64,211.41
15974.0,30,7,3397.41,485.3442857142857
15981.0,15,8,3408.48,426.06
15983.0,13,4,1475.02,368.755
15987.0,3,6,1093.17,182.19500000000002
15993.0,7,5,2550.79,510.158
15998.0,27,5,3031.56,606.312
16003.0,20,5,2235.37,447.07399999999996
16009.0,13,4,992.71,248.1775
16011.0,20,15,2968.37,197.89133333333334
16013.0,9,13,3348.42,257.57076923076926
16016.0,5,7,1333.68,190.5257142857143
16029.0,29,49,20573.31,419.8634693877551
16033.0,24,19,8298.5,436.7631578947368
16042.0,12,5,1146.42,229.28400000000002
16057.0,7,7,2263.12,323.30285714285714
16062.0,0,4,1121.72,280.43
16066.0,7,5,1412.46,282.492
16076.0,13,9,2043.99,227.11
16085.0,14,5,981.09,196.21800000000002
16094.0,2,4,1078.23,269.5575
16107.0,8,7,2189.66,312.8085714285714
16115.0,0,8,1667.97,208.49625
16126.0,20,4,6287.77,1571.9425
16128.0,8,5,1880.22,376.044
16133.0,7,30,10664.4,355.47999999999996
16145.0,31,10,3314.5,331.45
16156.0,15,8,2742.63,342.82875
16161.0,5,18,5108.4,283.79999999999995
16168.0,1,25,3070.34,122.81360000000001
16173.0,6,6,1418.32,236.38666666666666
16186.0,13,12,4006.94,333.9116666666667
16187.0,22,15,6793.28,452.88533333333334
16191.0,2,11,4364.66,396.7872727272727
16210.0,0,17,4873.22,286.66
16218.0,20,7,3084.68,440.6685714285714
16241.0,0,13,2595.53,199.65615384615387
16242.0,9,6,3036.57,506.095
16255.0,7,8,2591.13,323.89125
16265.0,0,9,5019.47,557.718888888889
16271.0,6,4,1391.02,347.755
16293.0,12,10,2179.4900000000002,217.949
16295.0,0,4,1328.55,332.1375
16326.0,6,13,2791.05,214.69615384615386
16327.0,5,6,3844.22,640.7033333333333
16332.0,19,7,1592.24,227.46285714285713
16341.0,15,4,1971.87,492.9675
16348.0,23,7,1259.45,179.92142857142858
16350.0,12,4,1116.47,279.1175
16353.0,8,16,2839.31,177.456875
16360.0,10,5,2627.32,525.464
16361.0,0,4,862.76,215.69
16365.0,8,8,884.22,110.5275
16393.0,2,12,2739.51,228.29250000000002
16401.0,5,11,3203.2799999999997,291.2072727272727
16407.0,3,10,2126.93,212.69299999999998
16409.0,27,5,2028.46,405.692
16422.0,8,50,17867.12,357.3424
16426.0,12,7,1352.03,193.14714285714285
16434.0,20,7,1522.25,217.46428571428572
16440.0,20,4,2656.12,664.03
16458.0,5,17,3307.2400000000002,194.54352941176472
16463.0,12,4,1407.16,351.79
16466.0,24,7,1586.51,226.6442857142857
16474.0,8,6,1736.92,289.4866666666667
16523.0,6,19,8476.81,446.1478947368421
16525.0,7,25,10085.23,403.4092
16531.0,13,7,1200.01,171.43
16549.0,1,10,4137.06,413.706
16558.0,13,19,7333.38,385.96736842105264
16570.0,6,10,3738.4,373.84000000000003
16592.0,3,15,3195.52,213.03466666666665
16607.0,8,13,2776.43,213.57153846153844
16609.0,6,7,5488.900000000001,784.1285714285715
16612.0,23,4,1187.66,296.915
16618.0,22,4,2528.94,632.235
16626.0,13,14,3288.19,234.87071428571429
16628.0,20,5,2188.05,437.61
16633.0,8,6,2848.15,474.69166666666666
16637.0,23,4,1046.62,261.655
16638.0,13,10,1514.5,151.45
16655.0,8,6,3556.33,592.7216666666667
16656.0,13,15,3125.0,208.33333333333334
16657.0,0,4,875.3,218.825
16670.0,7,11,4079.1,370.8272727272727
16672.0,26,19,7638.14,402.00736842105266
16676.0,24,4,1512.22,378.055
16678.0,1,11,2785.66,253.24181818181816
16684.0,27,15,12213.94,814.2626666666667
16700.0,20,12,4767.54,397.295
16705.0,2,19,12280.33,646.3331578947368
16710.0,10,10,2431.29,243.129
16712.0,9,10,3354.59,335.459
16713.0,9,15,6520.37,434.6913333333333
16717.0,14,6,3818.4300000000003,636.4050000000001
16719.0,5,7,1767.32,252.4742857142857
16722.0,8,13,4576.97,352.0746153846154
16726.0,17,5,1380.89,276.178
16729.0,29,21,7207.66,343.22190476190474
16743.0,20,7,2232.33,318.9042857142857
16744.0,2,7,1283.94,183.42000000000002
16746.0,2,17,6029.58,354.68117647058824
16748.0,8,5,1515.9,303.18
16764.0,0,12,2591.59,215.96583333333334
16767.0,21,11,5217.99,474.3627272727272
16771.0,24,5,2209.01,441.802
16775.0,1,11,1625.48,147.7709090909091
16779.0,5,20,9438.24,471.912
16782.0,1,13,2279.9,175.37692307692308
16790.0,7,5,1366.1200000000001,273.22400000000005
16791.0,19,7,1720.64,245.8057142857143
16794.0,1,9,1106.82,122.97999999999999
16809.0,14,5,914.69,182.93800000000002
16814.0,5,21,6509.1,309.95714285714286
16817.0,23,8,1307.52,163.44
16818.0,1,11,3267.94,297.0854545454545
16837.0,22,11,3126.67,284.2427272727273
16839.0,13,32,12872.63,402.2696875
16841.0,27,6,1795.42,299.2366666666667
16871.0,12,6,2744.54,457.42333333333335
16880.0,21,7,1519.08,217.01142857142855
16899.0,10,5,969.98,193.996
16904.0,20,14,3312.78,236.62714285714287
16905.0,10,6,2728.58,454.7633333333333
16907.0,19,5,947.63,189.526
16910.0,0,7,1300.2,185.74285714285716
16912.0,19,11,2575.38,234.12545454545455
16923.0,3,19,7166.65,377.1921052631579
